[2025-06-09 13:58:51] Códigos carregados com sucesso do arquivo: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA/codigos.txt
[2025-06-09 13:58:54] Nomes carregados com sucesso do arquivo: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA/nomes.txt
[2025-06-09 13:58:58] Preços carregados com sucesso do arquivo: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA/precos.txt
[2025-06-09 13:59:11] Pasta de imagens selecionada: Z:/marketing/Weslley/Coleção JUNHO/CATÁLOGO DE PRATA
[2025-06-09 13:59:13] Iniciando geração do CSV...
[2025-06-09 13:59:13] Mapeadas 281 imagens em 228 códigos base.
[2025-06-09 13:59:14] Para o código 258380 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258380-1.jpg
[2025-06-09 13:59:14] Para o código 258381 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258381-1.jpg
[2025-06-09 13:59:14] Para o código 258382 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258382-1.jpg
[2025-06-09 13:59:14] Para o código 258383 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258383-1.jpg
[2025-06-09 13:59:14] Para o código 258384 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258384-1.jpg
[2025-06-09 13:59:14] Para o código 258385 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258385-1.jpg
[2025-06-09 13:59:14] Para o código 258386 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258386-1.jpg
[2025-06-09 13:59:14] Para o código 258387 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258387-1.jpg
[2025-06-09 13:59:14] Para o código 258388 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258388-1.jpg
[2025-06-09 13:59:14] Para o código 258389 (ocorrência 1), encontrou: Z:\marketing\Weslley\Coleção JUNHO\CATÁLOGO DE PRATA\258389-1.jpg
